should i wear a jacket tonight	weather/find
alarm in 60 min please	alarm/set_alarm
forecast in seattle.	weather/find
set reminder to pick up eggs tonight	reminder/set_reminder
delete first alarm	alarm/cancel_alarm
what's the forecast for this evening	weather/find
show me my morning reminders, please.	reminder/show_reminders
set alarm for 5 pm for 10 days	alarm/set_alarm
should i bring a raincoat 	weather/find
set calendar reminder for basketball game	reminder/set_reminder
should i wear a jacket today	weather/find
when is my alarm set tomorrow?	alarm/show_alarms
remind me to go to the grocery store	reminder/set_reminder
remind me to start a timer in twenty minutes	reminder/set_reminder
what is the low temperature for olympia today?	weather/find
remind me to get an oil change this week	reminder/set_reminder
set alarm for 12 pm mon- fri	alarm/set_alarm
should i take my umbrella today?	weather/find
what is the temperature next tuesday	weather/find
timer alarm set for 9;45 tomorrow evening	alarm/set_alarm
set a reminder to reschedule my doctor's appointment at 5 today	reminder/set_reminder
please set an alarm for 7am tomorrow.	alarm/set_alarm
set alarm for 30 second intervals.	alarm/set_alarm
show hourly forecast for tomorrow. 	weather/find
could you please send me a reminder to go to the gym tomorrow evening	reminder/set_reminder
what's the weather richland hill	weather/find
how is it outside?	weather/find
cancel my reminder to buy bananas at the store tonight.	reminder/cancel_reminder
set an alarm for 10 minutes before my conference call.	alarm/set_alarm
tell me when all alarms are set for?	alarm/show_alarms
what is the heat index for florida today	weather/find
remind me again in an hour	reminder/set_reminder
is it windy at grant park?	weather/find
how is the weather in chicago this weekend?	weather/find
what will the heat index be today	weather/find
are there any weather warnings nearby?	weather/find
cancel alarms for wednesday.	alarm/cancel_alarm
what is the ten day forecast for pensacola florida	weather/find
sarasota weather update	weather/find
do i need to take rain gear on my hike?	weather/find
how much time do i have before alarm goes off?	alarm/time_left_on_alarm
remind me to call skylar at 7 pm	reminder/set_reminder
delete all reminders on friday of next week	reminder/cancel_reminder
what is the weather like in australia? 	weather/find
cancel my alarm for 6:00 am this saturday.	alarm/cancel_alarm
remind me to start dinner in 15 minutes	reminder/set_reminder
what's the temperature supposed to be tomorrow	weather/find
will i need a jacket tonight?	weather/find
delete all my alarms for saturday	alarm/cancel_alarm
please remind me to buy stamps.	reminder/set_reminder
what will the weather be like next friday?	weather/find
will there be thunderstorms today?	weather/find
remind me to pick up tickets to my concert tonight at 5pm	reminder/set_reminder
will i need to bring an unbrella	weather/find
remove my reminder to eat out at mcdonald's with jerry tonight.	reminder/cancel_reminder
what's thursday's weather?	weather/find
show me all my reminders for tomorrow?	reminder/show_reminders
is it going to be around 24 in degrees celcius for dublin next week	weather/find
what alarm is set for today	alarm/show_alarms
set an alarm reminder at 4:00 pm 	alarm/set_alarm
remind me to stop at the bank tomorrow morning.	reminder/set_reminder
do i have an alarm set for any time sunday?	alarm/show_alarms
do i need an umbrella today?	weather/find
cancel my reminder for my doctor appointment.	reminder/cancel_reminder
will it rain later today	weather/find
set up a snooze for the next alarm	alarm/snooze_alarm
how many degrees is going to go up to today?	weather/find
when will the rain stop today	weather/find
when does snow start tomorrow?	weather/find
delete all reminders today	reminder/cancel_reminder
what is the humidity level	weather/find
will i need an umbrella later?	weather/find
set the alarm for my assignment due on wed	alarm/set_alarm
what is today's high in california 	weather/find
remind me to call joe at 6pm.	reminder/set_reminder
remind me of my upcoming appointments	reminder/set_reminder
will today be a good day at the beach?	weather/find
what is the weekly forecast?	weather/find
what reminders are set	reminder/show_reminders
set alarm	alarm/set_alarm
any chance of rain today?	weather/find
reminder meeting at 10 am thursday in room 10	reminder/set_reminder
change my alarm from 5 am tomorrow to 6 am	alarm/modify_alarm
set an alarm for nine tomorrow night	alarm/set_alarm
keep adding 5 more minutes every time the alarm goes off	alarm/modify_alarm
will it be warm enough for shorts today?	weather/find
set reminder for tomorrow's meetings	reminder/set_reminder
any rain chance on saturday?	weather/find
what is the weekend weather forecast for boston?	weather/find
remind me to mail my bills next thursday	reminder/set_reminder
show my shopping reminder	reminder/show_reminders
set an alarm for 9:30 am.	alarm/set_alarm
set my alarm for 9am every thursday	alarm/set_alarm
will it be nice to go sailing in balboa on saturday	weather/find
set reminder for tomorrow to turn in end of the month report	reminder/set_reminder
when is sunrise tomorrow in new york	weather/checkSunrise
create an alarm to leave work	alarm/set_alarm
remind me to pick up my daughter from school	reminder/set_reminder
remind me to go to the store at 6 pm.	reminder/set_reminder
please delete my reminder for the recital.	reminder/cancel_reminder
any rain in the forecast?	weather/find
resume alarm	alarm/set_alarm
stop alarm and reset for tomorrow	alarm/cancel_alarm
remind me to add another meeting to my schedule.	reminder/set_reminder
what is the weather like in nashville? 	weather/find
give me a hurricane update	weather/find
remind me to pick up the kids from school at 3 o clock	reminder/set_reminder
set new alarm for saturday and sunday for 7 am	alarm/set_alarm
forecast in denver colorado	weather/find
remind me to activate my credit card	reminder/set_reminder
alarm, right now	alarm/show_alarms
remind me that the walking dead comes on sunday at 7 pm	reminder/set_reminder
remind me to pick up eggs on the way home	reminder/set_reminder
how many inches of rain will we get today?	weather/find
what is the temp today?	weather/find
cancel reminder to watch insecure sunday	reminder/cancel_reminder
will it be mostly sunny for the week?	weather/find
remind me in last 2 mins	reminder/set_reminder
set alarm for 15 minutes.	alarm/set_alarm
turn of the burglar alarm	alarm/cancel_alarm
will it be raining in san diego during my trip?	weather/find
how fast will the winds be blowing today?	weather/find
how warm is it tomorrow near dehli in degrees celsius	weather/find
what is the low this weekend?	weather/find
what time is tonight's alarm set for?	alarm/show_alarms
alert me in 30 minutes	alarm/set_alarm
do i have an alarm set for tomorrow at all?	alarm/show_alarms
what is the rain forecast for next weekend?	weather/find
should i bring an umbrella? 	weather/find
what is the weather for this week? 	weather/find
please set a 5am alarm for every weekday.	alarm/set_alarm
remind me to call bozena in 3 hours	reminder/set_reminder
remind me about my anniversary.	reminder/set_reminder
set reminder to make hair appointment at 2	reminder/set_reminder
will the temps be freezing tonight	weather/find
set alarm for 5:00am	alarm/set_alarm
i would like to create a reminder	reminder/set_reminder
what will the weather be like at this location tomorrow at 9am	weather/find
set alarm every minute for 15 minutes.	alarm/set_alarm
remind me to feed the cat	reminder/set_reminder
will it be cloudy tomorrow	weather/find
is there a hurricane brewing right now?	weather/find
is it below 34 degree celsius around boston tomorrow	weather/find
any tornadoes nearby?	weather/find
is it sunny out?	weather/find
is it cold out today	weather/find
remind me to go to church on sunday	reminder/set_reminder
do i need to take an raincoat with me to work in the morning?	weather/find
remind me to skype with mike tomorrow	reminder/set_reminder
is there a tornado watch	weather/find
how many reminders do i have this week?	reminder/show_reminders
what is my city's current temperature? 	weather/find
how do i cancel my reminders on my cellphone?	reminder/cancel_reminder
please remind to stop by the grocery store to buy milk	reminder/set_reminder
will it be stormy in gulf shores today?	weather/find
snooze alarm for 15 minutes	alarm/snooze_alarm
is it windy today in los angeles?	weather/find
is it going to rain for more than 4 hours today?	weather/find
read me reminder list	reminder/show_reminders
will it rain in the next three days.	weather/find
what is the low for today	weather/find
what is the temperature going to be today at disney?	weather/find
weather in kansas city mo	weather/find
remind me in 5 minutes.	reminder/set_reminder
remind me to do payroll thursday	reminder/set_reminder
what time does the sunset tonight	weather/checkSunset
remind me to email dad.	reminder/set_reminder
is it windy today?	weather/find
what is the chance of rain today?	weather/find
will it rain all day tomorrow in new york?	weather/find
set alarm for 1 minute	alarm/set_alarm
will the temperature reach 100 degrees fahrenheit tomorrow?	weather/find
what time is it expected to start raining	weather/find
what is the last reminder that i set for yesterday?	reminder/show_reminders
temperature near madrid this weekend f	weather/find
set a reminder to mail a package to my mom.	reminder/set_reminder
set an alarm for every saturday morning at 8	alarm/set_alarm
alarm off now	alarm/cancel_alarm
cancel grocery store reminder	reminder/cancel_reminder
adjust alarm to work monday through friday	alarm/modify_alarm
what is the temperature today in avondale, arizona?	weather/find
what's the temperature supposed to be at noon?	weather/find
whats the weather tomorrow	weather/find
remind me to pick up my prescription after work today.	reminder/set_reminder
what is the temperature going to be at 10 pm 	weather/find
temperature inside next week f	weather/find
how warm will be sunday	weather/find
